source_file,source_path,doi,year,authors,electrode_label,role,is_primary,mxene_formula,mxene_formula__unit,mxene_formula__conf,composition,composition__unit,composition__conf,synthesis_method,synthesis_method__unit,synthesis_method__conf,layer_no,layer_no__unit,layer_no__conf,interlayer_spacing,interlayer_spacing__unit,interlayer_spacing__conf,flake_size,flake_size__unit,flake_size__conf,porosity,porosity__unit,porosity__conf,pore_diameter,pore_diameter__unit,pore_diameter__conf,tortuosity,tortuosity__unit,tortuosity__conf,electrode_thickness,electrode_thickness__unit,electrode_thickness__conf,mass_loading,mass_loading__unit,mass_loading__conf,electrolyte,electrolyte__unit,electrolyte__conf,ssa,ssa__unit,ssa__conf,scan_rate,scan_rate__unit,scan_rate__conf,current_density,current_density__unit,current_density__conf,gravimetric_capacitance,gravimetric_capacitance__unit,gravimetric_capacitance__conf,volumetric_capacitance,volumetric_capacitance__unit,volumetric_capacitance__conf,areal_capacitance,areal_capacitance__unit,areal_capacitance__conf
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MPH15,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 15 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
d6ta00010j.pdf,d6ta00010j.pdf,10.1039/d6ta00010j,2026,Zifang Zhao et al.,MPH20,composite,False,Ti3C2Tx,,stated,"Ti3C2Tx/PVA, 20 wt% PVA",,stated,LiF/HCl selective etching; PVA incorporation; hydrazine-induced foaming (5 mL cm−2),,stated,ultrathin,,derived,,,stated,less than 1,μm,derived,,,stated,larger than 2,μm,derived,,,stated,,,stated,,,uncertain,1 M H2SO4,,derived,,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,10.1002/aenm.202301219,2023,Ma et al.,pristine MXene electrode,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,,,stated,,,stated,1.13,nm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4 + 50 mm CuSO4 + 70 mm VOSO4,,stated,15.9,m2 g−1,stated,2,mV s−1,stated,,,stated,421.5,F g−1,stated,,,stated,,,stated
Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,10.1002/aenm.202301219,2023,Ma et al.,MXene/CPAQ,primary,True,Ti3C2Tx,,stated,Ti3C2Tx/carbonized quinone-amine polymer (CPAQ),,stated,in situ PAQ growth/carbonization + KOH alkali treatment + PMMA template sacrificing,,stated,,,stated,1.44,nm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4 + 50 mm CuSO4 + 70 mm VOSO4,,stated,79.6,m2 g−1,stated,2,mV s−1,stated,,,stated,788.4,F g−1,stated,,,stated,,,stated
Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,Designed-Redox-Electrolyte-Strategy-Boosted-with-Electrode-Engineering-for-High-Performance.pdf,10.1002/aenm.202301219,2023,Ma et al.,rGO/RuO2,reference,False,,,stated,rGO/RuO2,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4 + 50 mm CuSO4 + 70 mm VOSO4,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
em4045_down.pdf,em4045_down.pdf,10.20517/energymater.2024.45,2025,Yang et al.,p-MF,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl etching followed by direct vacuum filtration,,stated,single or few-layer,,derived,12.6,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,4.47 ± 0.29,μm,stated,,,uncertain,3 M H2SO4,,derived,,,uncertain,5,mV s-1,stated,1,A g-1,stated,258.8,F g-1,stated,847.6,F cm-3,stated,,,stated
em4045_down.pdf,em4045_down.pdf,10.20517/energymater.2024.45,2025,Yang et al.,a-MF,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching, vacuum filtration, and Ar annealing (400 °C, 2 h)",,stated,single or few-layer,,derived,11.8,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3.17 ± 0.16,μm,stated,,,uncertain,3 M H2SO4,,derived,,,uncertain,5,mV s-1,stated,1,A g-1,stated,325.7,F g-1,stated,,,uncertain,,,stated
em4045_down.pdf,em4045_down.pdf,10.20517/energymater.2024.45,2025,Yang et al.,CDs-MF-1,variant,False,Ti3C2Tx,,stated,carbon dots-intercalated Ti3C2Tx,,stated,LiF/HCl etching; gelatin intercalation (3 wt.%); carbonization under Ar,,stated,single or few-layer,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,3.47 ± 0.13,μm,stated,,,uncertain,3 M H2SO4,,derived,,,uncertain,5,mV s-1,stated,1,A g-1,stated,381.5,F g-1,stated,"1,347.0",F cm-3,stated,,,stated
em4045_down.pdf,em4045_down.pdf,10.20517/energymater.2024.45,2025,Yang et al.,CDs-MF-2,primary,True,Ti3C2Tx,,stated,carbon dots-intercalated Ti3C2Tx,,stated,LiF/HCl etching; gelatin intercalation (5 wt.%); carbonization under Ar,,stated,single or few-layer,,derived,13.4,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,4.65 ± 0.04,μm,stated,,,uncertain,3 M H2SO4,,derived,,,uncertain,5,mV s-1,stated,1,A g-1,stated,396.4,F g-1,stated,"1,153.2",F cm-3,stated,,,stated
em4045_down.pdf,em4045_down.pdf,10.20517/energymater.2024.45,2025,Yang et al.,CDs-MF-3,variant,False,Ti3C2Tx,,stated,carbon dots-intercalated Ti3C2Tx,,stated,LiF/HCl etching; gelatin intercalation (10 wt.%); carbonization under Ar,,stated,single or few-layer,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,4.66 ± 0.11,μm,stated,,,uncertain,3 M H2SO4,,derived,,,uncertain,5,mV s-1,stated,1,A g-1,stated,360.3,F g-1,stated,,,uncertain,,,stated
Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,10.1002/eem2.12876,2025,Mehdi et al.,Pure-MXene,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"HCl/LiF etching of Ti3AlC2, followed by sonication and centrifugation",,stated,few-layer,,stated,,,stated,several,microns,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,16.3,m2 g−1,stated,,,uncertain,,,stated,294,F g−1,stated,,,stated,,,stated
Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,10.1002/eem2.12876,2025,Mehdi et al.,0.5% Ni-MXene,composite,False,Ti3C2Tx,,derived,0.5 wt% Ni-intercalated Ti3C2Tx,,stated,HCl/LiF etching of Ti3AlC2; 0.5 wt% 40 nm Ni powder paste-mixed into MXene slurry,,derived,few-layer,,derived,,,stated,several,microns,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,uncertain,,,stated,74,F g−1,stated,,,stated,,,stated
Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,10.1002/eem2.12876,2025,Mehdi et al.,1% Ni-MXene,composite,False,Ti3C2Tx,,derived,1 wt% Ni-intercalated Ti3C2Tx,,stated,HCl/LiF etching of Ti3AlC2; 1 wt% 40 nm Ni powder paste-mixed into MXene slurry,,derived,few-layer,,derived,,,stated,several,microns,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,uncertain,,,stated,105,F g−1,stated,,,stated,,,stated
Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,10.1002/eem2.12876,2025,Mehdi et al.,10% Ni-MXene,primary,True,Ti3C2Tx,,derived,10 wt% Ni-intercalated Ti3C2Tx,,stated,HCl/LiF etching of Ti3AlC2; 10 wt% 40 nm Ni powder paste-mixed into MXene slurry,,derived,few-layer,,derived,1.33,nm,stated,several,microns,derived,,,stated,,,stated,,,stated,750,nm,stated,,,stated,1 M H2SO4,,derived,13.4,m2 g−1,stated,10,mV s−1,stated,,,stated,208,F g−1,stated,1540,F cm−3,stated,,,stated
Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,Energy   Environ Materials - 2025 - Mehdi - Enhanced Electrochemical Performance and Theoretical Insights of.pdf,10.1002/eem2.12876,2025,Mehdi et al.,15% Ni-MXene,composite,False,Ti3C2Tx,,derived,15 wt% Ni-intercalated Ti3C2Tx,,stated,HCl/LiF etching of Ti3AlC2; 15 wt% 40 nm Ni powder paste-mixed into MXene slurry,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M H2SO4,,derived,,,stated,,,uncertain,,,stated,151,F g−1,stated,,,stated,,,stated
kurra2016.pdf,kurra2016.pdf,10.1002/aenm.201601372,2016,Kurra et al.,HF-etched Ti3C2 MXene,control,False,Ti3C2Tx,,stated,"HF-etched Ti3C2Tx (T = O, OH, F) with acetylene black and PVDF (80:10:10 weight ratio)",,stated,48% HF etching of Ti3AlC2 for 3 h at room temperature; washed and bath-sonicated,,stated,few- to multilayer stacks,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,≈125,μm,stated,≈1,mg cm−2,derived,1 m H2SO4,,stated,,,uncertain,20,mV s−1,stated,,,uncertain,,,uncertain,,,uncertain,6.2,mF cm−2,stated
kurra2016.pdf,kurra2016.pdf,10.1002/aenm.201601372,2016,Kurra et al.,clay-like Ti3C2 MXene,primary,True,Ti3C2Tx,,stated,"Clay-like Li-intercalated Ti3C2Tx (T = O, OH, F) with acetylene black and PVDF (80:10:10 weight ratio)",,stated,LiF/HCl etching: 1.2 g LiF in 30 mL 6 m HCl; 45 °C for 45 h,,stated,multilayers,,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,≈125,μm,stated,≈1,mg cm−2,derived,1 m H2SO4,,stated,,,uncertain,20,mV s−1,stated,,,uncertain,,,uncertain,,,uncertain,25,mF cm−2,stated
li2020_2.pdf,li2020_2.pdf,10.1002/pssa.201900806,2020,Jingbo Li et al.,MXene,control,False,Ti3C2,,stated,Ti3C2 MXene,,stated,"NH4HF2 etching (2 M, 18 h at 40 °C), followed by washing, filtration, and vacuum drying",,stated,partially opened layer structure,,stated,10.8,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,1 M KOH aqueous solution,,derived,15.8,cm−2 g−1,stated,,,stated,1,A g−1,stated,333.3,F g−1,stated,,,stated,,,stated
li2020_2.pdf,li2020_2.pdf,10.1002/pssa.201900806,2020,Jingbo Li et al.,K-MXene,primary,True,Ti3C2,,stated,K+-intercalated Ti3C2 MXene (K-MXene),,stated,"NH4HF2 etching (2 M, 18 h at 40 °C) followed by KOH intercalation (1.8 M, 4 h)",,stated,highly opened layer structure,,stated,12.4,Å,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,uncertain,1 M KOH aqueous solution,,derived,23.6,cm−2 g−1,stated,,,stated,1,A g−1,stated,690.9,F g−1,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,Ti3C2Tx,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,,,uncertain,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,3.3,μm,stated,,,stated,1 M KOH,,derived,,,stated,,,uncertain,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,Ti3C2Tx/PDDA,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/PDDA,,stated,PDDA intercalation followed by vacuum-assisted filtration,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M KOH,,derived,,,stated,2,mV/s,stated,,,stated,,,stated,296,F/cm3,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,90 wt% Ti3C2Tx/PVA,composite,False,Ti3C2Tx,,stated,90 wt% Ti3C2Tx/PVA,,stated,PVA mixing/sonication followed by vacuum-assisted filtration,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,3.9,μm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,80 wt% Ti3C2Tx/PVA,composite,False,Ti3C2Tx,,stated,80 wt% Ti3C2Tx/PVA,,stated,PVA mixing/sonication followed by vacuum-assisted filtration,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,6.1,μm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,60 wt% Ti3C2Tx/PVA,composite,False,Ti3C2Tx,,stated,60 wt% Ti3C2Tx/PVA,,stated,PVA mixing/sonication followed by vacuum-assisted filtration,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,7.2,μm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,40 wt% Ti3C2Tx/PVA,composite,False,Ti3C2Tx,,stated,40 wt% Ti3C2Tx/PVA,,stated,PVA mixing/sonication followed by vacuum-assisted filtration,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,12.0,μm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,PVA,reference,False,,,stated,PVA,,stated,cast PVA film,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,13.0,μm,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated
ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,ling-et-al-2014-flexible-and-conductive-mxene-films-and-nanocomposites-with-high-capacitance.pdf,10.1073/pnas.1414215111,2014,Ling et al.,Ti3C2Tx/PVA-KOH,primary,True,Ti3C2Tx,,stated,Ti3C2Tx/PVA-KOH,,stated,KOH-introduced Ti3C2Tx/PVA composite film,,stated,primarily single- and few-layer,,derived,,,stated,over 2,μm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,1 M KOH,,stated,,,stated,2,mV/s,stated,,,stated,,,stated,528,F/cm3,stated,,,stated
liu2021.pdf,liu2021.pdf,10.1002/adfm.202010944,2021,Liu et al.,T/A-0 fiber,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,HF etching/TMAOH delamination followed by wet spinning in 0.5 m FeCl2,,derived,few-layer or single-layer,,derived,1.49,nm,stated,1–2,µm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4,,stated,,,stated,,,stated,3,A cm−3,stated,311,F g−1,stated,934,F cm−3,stated,,,stated
liu2021.pdf,liu2021.pdf,10.1002/adfm.202010944,2021,Liu et al.,T/A-2 fiber,variant,False,Ti3C2Tx,,stated,Ti3C2Tx/ANF (2% ANF),,stated,HF etching/TMAOH delamination followed by wet spinning in 0.5 m FeCl2,,derived,few-layer or single-layer,,derived,,,uncertain,1–2,µm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4,,stated,,,stated,,,stated,3,A cm−3,stated,295,F g−1,stated,870,F cm−3,stated,,,stated
liu2021.pdf,liu2021.pdf,10.1002/adfm.202010944,2021,Liu et al.,T/A-5 fiber,primary,True,Ti3C2Tx,,stated,Ti3C2Tx/ANF (5% ANF),,stated,HF etching/TMAOH delamination followed by wet spinning in 0.5 m FeCl2,,stated,few-layer or single-layer,,derived,1.55,nm,stated,1–2,µm,derived,,,stated,,,stated,,,stated,,,stated,,,stated,3 m H2SO4,,stated,,,stated,,,stated,3,A cm−3,stated,278,F g−1,stated,807,F cm−3,stated,,,stated
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,Ori-M,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,LiF/HCl in situ HF etching followed by vacuum filtration,,stated,,,uncertain,16.21,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,5,mV/s,stated,,,uncertain,164.6,F/g,stated,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH3M,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=3), vacuum filtration",,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH1M,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=1), vacuum filtration",,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,5,mV/s,stated,,,uncertain,200.4,F/g,stated,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH0.5M,variant,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=0.5), vacuum filtration",,stated,,,uncertain,14.14,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,Ori-MC,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/SWCNTs,,stated,"LiF/HCl in situ HF etching, SWCNT mixing, vacuum filtration",,stated,,,uncertain,16.53,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,5,mV/s,stated,,,uncertain,211.7,F/g,stated,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH3MC,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/SWCNTs,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=3), SWCNT mixing, vacuum filtration",,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH1MC,composite,True,Ti3C2Tx,,stated,95% Ti3C2Tx/5% SWCNTs,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=1), SWCNT mixing, vacuum filtration",,stated,,,uncertain,14.58,Å,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,5,mV/s,stated,,,uncertain,270.5,F/g,stated,,,uncertain,,,uncertain
liu2022.pdf,liu2022.pdf,10.1002/slct.202200690,2022,Xingmin Liu et al.,pH0.5MC,composite,False,Ti3C2Tx,,stated,Ti3C2Tx/SWCNTs,,stated,"LiF/HCl in situ HF etching, proton acid treatment (pH=0.5), SWCNT mixing, vacuum filtration",,stated,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4,,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain
lukatskaya2013.pdf,lukatskaya2013.pdf,10.1126/science.1241488,2013,Lukatskaya et al.,multilayer exfoliated Ti3C2Tx electrode,control,False,Ti3C2Tx,,stated,"Ti3C2Tx, primarily O/OH terminated with some F",,stated,HF etching of Ti3AlC2 MAX phase,,stated,multilayer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,KOH,,stated,23,m2/g,stated,,,uncertain,,,stated,,,uncertain,,,uncertain,,,stated
lukatskaya2013.pdf,lukatskaya2013.pdf,10.1126/science.1241488,2013,Lukatskaya et al.,Ti3C2Tx paper,primary,True,Ti3C2Tx,,stated,"Ti3C2Tx, primarily O/OH terminated with some F",,stated,"HF etching of Ti3AlC2, followed by delamination and vacuum filtration into binder- and additive-free paper",,stated,few-layer,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,,,stated,KOH,,stated,98,m2/g,stated,,,uncertain,,,stated,,,uncertain,350,F/cm3,stated,,,stated
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,pure MXene film,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD), probe-sonication and vacuum filtration",,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,376,F g−1,stated,925,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MX6PS80-A,variant,False,Ti3C2Tx,,derived,Ti3C2Tx porous foam (MXene:PS80 = 6:1 before template removal),,stated,PS-templated self-assembly/vacuum filtration and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,80,nm,stated,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,457,F g−1,stated,1089,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MX6PS310-A,primary,True,Ti3C2Tx,,derived,Ti3C2Tx porous foam (MXene:PS310 = 6:1 before template removal),,stated,PS-templated self-assembly/vacuum filtration and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,310,nm,stated,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,474,F g−1,stated,1121,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MX6PS570-A,variant,False,Ti3C2Tx,,derived,Ti3C2Tx porous foam (MXene:PS570 = 6:1 before template removal),,stated,PS-templated self-assembly/vacuum filtration and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,570,nm,stated,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,424,F g−1,stated,810,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MPC-3-A,composite,False,Ti3C2Tx,,derived,"Ti3C2Tx/CNT porous foam, 3 wt.% CNT",,stated,PS310-templated MXene/CNT self-assembly and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,454 ± 9,F g−1,stated,942,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MPC-5-A,composite,False,Ti3C2Tx,,derived,"Ti3C2Tx/CNT porous foam, 5 wt.% CNT",,stated,PS310-templated MXene/CNT self-assembly and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,462 ± 7,F g−1,stated,1007,F cm−3,stated,,,uncertain
lv2022.pdf,lv2022.pdf,10.1002/smll.202202203,2022,Ke Lv et al.,MPC-10-A,composite,False,Ti3C2Tx,,derived,"Ti3C2Tx/CNT porous foam, 10 wt.% CNT",,stated,PS310-templated MXene/CNT self-assembly and annealing,,stated,monolayer,,derived,,,uncertain,300 to 500,nm,derived,,,uncertain,,,uncertain,,,uncertain,,,uncertain,,,uncertain,1 m H2SO4 aqueous,,derived,,,uncertain,2,mV s−1,stated,,,uncertain,354 ± 9,F g−1,stated,755,F cm−3,stated,,,uncertain
ma2022.pdf,ma2022.pdf,10.1021/acsnano.2c03351,2022,Ma et al.,pristine MXene,control,False,Ti3C2Tx,,stated,Ti3C2Tx,,stated,"LiF/HCl etching (MILD-type), delamination, vacuum filtration",,stated,few-layer,,stated,1.36,nm,stated,,,stated,,,stated,,,stated,,,stated,,μm,uncertain,,mg cm−2,stated,3 M H2SO4,,derived,,,stated,5,mV s−1,stated,,,stated,287.9,F g−1,stated,,,stated,,,stated
ma2022.pdf,ma2022.pdf,10.1021/acsnano.2c03351,2022,Ma et al.,P-MXene,variant,False,Ti3C2Tx,,derived,Ti3C2Tx,,stated,"PMMA template-sacrificing, 400 °C Ar annealing",,stated,few-layer,,derived,,,stated,,,stated,,,stated,,,stated,,,stated,,μm,uncertain,,,stated,3 M H2SO4,,derived,,,stated,5,mV s−1,stated,,,stated,323.4,F g−1,stated,,,stated,,,stated
