fold,k,ratio,gen_seed,variable,type,n_real,n_syn,real_mean,syn_mean,real_median,syn_median,real_std,syn_std,real_iqr,syn_iqr,real_min,syn_min,real_max,syn_max,ks_statistic,ks_pvalue,wasserstein,wasserstein_normalised,mean_shift_in_real_sd,n_categories_real,n_categories_syn,jensen_shannon_distance,total_variation_distance,max_freq_abs_diff,real_freqs,syn_freqs
2,3,1.0,0,composition_family,categorical,37,37,,,,,,,,,,,,,,,,,,5.0,5.0,0.057966681423282596,0.02702702702702703,0.02702702702702703,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.108; mxene_polymer_composite=0.054; pristine_mxene=0.784; structured_pristine_mxene=0.027
2,3,1.0,0,scan_rate_mV_s,categorical,37,37,,,,,,,,,,,,,,,,,,7.0,7.0,0.1363518919863135,0.10810810810810811,0.08108108108108109,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.054; 10.0=0.189; 100.0=0.027; 1000.0=0.135; 2.0=0.216; 200.0=0.027; 5.0=0.351
2,3,1.0,0,layer_class,categorical,37,37,,,,,,,,,,,,,,,,,,3.0,3.0,0.06764350747972593,0.05405405405405406,0.05405405405405406,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.243; multilayer=0.027; single_or_few_layer=0.730
2,3,3.0,0,interlayer_A,continuous,37,111,13.08837837837838,13.972439524332938,12.7,13.051232288596086,7.005013091237475,7.017533433347283,2.6000000000000014,2.8508697180821425,5.3,5.312662843277153,39.3,38.96650565082919,0.21621621621621623,0.13899051209444518,0.9481282580857617,0.13534996233936653,0.12620406763556574,,,,,,,
2,3,3.0,0,target_cap_F_g,continuous,37,111,320.42702702702707,353.17936318389593,287.9,291.5937212283408,237.5329528585322,280.2932139656907,120.30000000000001,114.80647142645415,74.0,75.25504524045294,1609.5,1577.1917810896057,0.09009009009009009,0.9720505544339586,35.364339406370334,0.14888182452492105,0.13788544184172716,,,,,,,
2,3,3.0,0,h2so4_M,categorical,37,111,,,,,,,,,,,,,,,,,,4.0,4.0,0.10959916994652756,0.0900900900900901,0.06306306306306306,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.180; 1.0=0.243; 2.0=0.117; 3.0=0.459
2,3,3.0,0,composition_family,categorical,37,111,,,,,,,,,,,,,,,,,,5.0,5.0,0.06019454451516773,0.027027027027027035,0.02702702702702703,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.045; mxene_carbon_composite=0.054; mxene_polymer_composite=0.081; pristine_mxene=0.793; structured_pristine_mxene=0.027
2,3,3.0,0,scan_rate_mV_s,categorical,37,111,,,,,,,,,,,,,,,,,,7.0,7.0,0.1433995949100403,0.13513513513513514,0.10810810810810811,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.045; 10.0=0.144; 100.0=0.009; 1000.0=0.063; 2.0=0.297; 200.0=0.045; 5.0=0.396
2,3,3.0,0,layer_class,categorical,37,111,,,,,,,,,,,,,,,,,,3.0,3.0,0.03702038360273536,0.03603603603603607,0.03603603603603606,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.234; multilayer=0.063; single_or_few_layer=0.703
2,3,5.25,0,interlayer_A,continuous,37,194,13.08837837837838,13.977902879319787,12.7,12.582754640829709,7.005013091237475,7.72747861809286,2.6000000000000014,2.949033535047242,5.3,5.306489578340805,39.3,39.29847318406092,0.21621621621621623,0.09188497007519034,1.0535010810966121,0.15039245000333115,0.12698398837456956,,,,,,,
2,3,5.25,0,target_cap_F_g,continuous,37,194,320.42702702702707,296.75926807862515,287.9,277.57449661796767,237.5329528585322,159.52497391162103,120.30000000000001,109.73077108469457,74.0,74.07756069970303,1609.5,1584.467715745919,0.14864864864864866,0.44967761606169077,29.42539312084809,0.1238792039872169,-0.09963989696409721,,,,,,,
2,3,5.25,0,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,4.0,4.0,0.04164951760436395,0.04290888826971303,0.04290888826971301,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.191; 1.0=0.340; 2.0=0.052; 3.0=0.418
2,3,5.25,0,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.07839231403094682,0.03747561994984675,0.037475619949846745,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.010; mxene_carbon_composite=0.067; mxene_polymer_composite=0.119; pristine_mxene=0.784; structured_pristine_mxene=0.021
2,3,5.25,0,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,7.0,7.0,0.03697302271723176,0.03259960991919757,0.022011702424073548,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.103; 10.0=0.196; 100.0=0.031; 1000.0=0.052; 2.0=0.180; 200.0=0.026; 5.0=0.412
2,3,5.25,0,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.015048759902188269,0.007801616049038701,0.007801616049038729,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.263; multilayer=0.062; single_or_few_layer=0.675
3,1,1.0,0,interlayer_A,continuous,38,38,13.350000000000001,13.013062202968502,13.3,12.781427277957324,6.952843089486993,7.014507592725028,2.9000000000000004,7.92660217500919,5.3,5.363911082051759,39.3,38.7570531237736,0.21052631578947367,0.37272752790955144,1.0240982211581602,0.14729200817240393,-0.04846043448628435,,,,,,,
3,1,1.0,0,target_cap_F_g,continuous,38,38,257.42894736842106,283.6247835161212,255.35,280.5784544756722,83.87964643075522,61.072315311413774,78.225,59.449495186024706,74.0,119.26673873285796,424.0,417.598520726004,0.21052631578947367,0.37272752790955144,27.263463614162944,0.3250307407610454,0.31230265341337,,,,,,,
3,1,1.0,0,h2so4_M,categorical,38,38,,,,,,,,,,,,,,,,,,4.0,4.0,0.0834173252811334,0.07894736842105265,0.07894736842105265,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.289; 1.0=0.421; 2.0=0.053; 3.0=0.237
3,1,1.0,0,composition_family,categorical,38,38,,,,,,,,,,,,,,,,,,3.0,3.0,0.028179951552467646,0.026315789473684195,0.02631578947368421,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.184; pristine_mxene=0.789; structured_pristine_mxene=0.026
3,1,1.0,0,scan_rate_mV_s,categorical,38,38,,,,,,,,,,,,,,,,,,7.0,6.0,0.17916252908011962,0.15789473684210525,0.07894736842105265,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.132; 10.0=0.105; 100.0=0.000; 1000.0=0.079; 2.0=0.368; 200.0=0.053; 5.0=0.263
3,1,1.0,0,layer_class,categorical,38,38,,,,,,,,,,,,,,,,,,2.0,2.0,0.046349239392637964,0.052631578947368446,0.052631578947368474,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.395; single_or_few_layer=0.605
3,1,3.0,0,interlayer_A,continuous,38,114,13.350000000000001,13.393300005500844,13.3,12.755022075026776,6.952843089486993,7.039066604314262,2.9000000000000004,5.791660745861135,5.3,5.349812352329984,39.3,39.288168164074655,0.21052631578947367,0.1491668737321875,0.894179032502275,0.12860624366085774,0.0062276690187808665,,,,,,,
3,1,3.0,0,target_cap_F_g,continuous,38,114,257.42894736842106,276.67465004141616,255.35,275.18340421963137,83.87964643075522,76.84248604034708,78.225,72.45141764474042,74.0,82.66263185516537,424.0,423.5954605421167,0.15789473684210525,0.4555787178842112,19.423510159802387,0.2315640442742804,0.22944425128070745,,,,,,,
3,1,3.0,0,h2so4_M,categorical,38,114,,,,,,,,,,,,,,,,,,4.0,4.0,0.03592623956597239,0.035087719298245626,0.03508771929824561,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.246; 1.0=0.474; 2.0=0.053; 3.0=0.228
3,1,3.0,0,composition_family,categorical,38,114,,,,,,,,,,,,,,,,,,3.0,3.0,0.05791382433160306,0.05263157894736839,0.05263157894736842,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.158; pristine_mxene=0.816; structured_pristine_mxene=0.026
3,1,3.0,0,scan_rate_mV_s,categorical,38,114,,,,,,,,,,,,,,,,,,7.0,7.0,0.0677911647676749,0.07017543859649122,0.07017543859649122,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.079; 10.0=0.175; 100.0=0.035; 1000.0=0.061; 2.0=0.351; 200.0=0.026; 5.0=0.272
3,1,3.0,0,layer_class,categorical,38,114,,,,,,,,,,,,,,,,,,2.0,2.0,0.046349239392637964,0.052631578947368446,0.052631578947368474,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.395; single_or_few_layer=0.605
3,1,5.25,0,interlayer_A,continuous,38,200,13.350000000000001,13.465712008788032,13.3,12.806617402859693,6.952843089486993,6.752417554745728,2.9000000000000004,4.14216042358753,5.3,5.404976756087261,39.3,39.288168164074655,0.21052631578947367,0.10022211616241984,0.6808118481351357,0.09791848303962929,0.01664240186334592,,,,,,,
3,1,5.25,0,target_cap_F_g,continuous,38,200,257.42894736842106,263.5136602673481,255.35,270.30026193731476,83.87964643075522,84.54771126027208,78.225,80.4155697436324,74.0,75.08737052365687,424.0,422.57776865095394,0.08368421052631579,0.9623763502050873,7.641887170796228,0.09110538129300295,0.0725409936479657,,,,,,,
3,1,5.25,0,h2so4_M,categorical,38,200,,,,,,,,,,,,,,,,,,4.0,4.0,0.06201688758682645,0.05000000000000001,0.04999999999999999,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.220; 1.0=0.450; 2.0=0.085; 3.0=0.245
3,1,5.25,0,composition_family,categorical,38,200,,,,,,,,,,,,,,,,,,3.0,3.0,0.03661597246459071,0.021842105263157878,0.021842105263157885,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.200; pristine_mxene=0.785; structured_pristine_mxene=0.015
3,1,5.25,0,scan_rate_mV_s,categorical,38,200,,,,,,,,,,,,,,,,,,7.0,7.0,0.06817406970776108,0.06078947368421054,0.04210526315789476,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.115; 10.0=0.155; 100.0=0.035; 1000.0=0.060; 2.0=0.300; 200.0=0.035; 5.0=0.300
3,1,5.25,0,layer_class,categorical,38,200,,,,,,,,,,,,,,,,,,2.0,2.0,0.020338216074479644,0.022894736842105273,0.0228947368421053,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.365; single_or_few_layer=0.635
3,2,1.0,0,interlayer_A,continuous,38,38,13.350000000000001,12.143722984569328,13.3,12.14277887073111,6.952843089486993,5.441386289498843,2.9000000000000004,7.24565082609219,5.3,5.325657975641418,39.3,26.60792586316006,0.21052631578947367,0.37272752790955144,1.5670504118556594,0.2253826803923001,-0.1734940656513043,,,,,,,
3,2,1.0,0,target_cap_F_g,continuous,38,38,257.42894736842106,279.79742103418295,255.35,274.42004108533087,83.87964643075522,84.47755479091876,78.225,95.91187150320195,74.0,92.74038524978256,424.0,423.7804919462207,0.13157894736842105,0.9032533298136647,22.551972789036327,0.26886108547981963,0.2666734376882195,,,,,,,
3,2,1.0,0,h2so4_M,categorical,38,38,,,,,,,,,,,,,,,,,,4.0,4.0,0.11788696922954013,0.13157894736842105,0.10526315789473684,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.263; 1.0=0.395; 2.0=0.026; 3.0=0.316
3,2,1.0,0,composition_family,categorical,38,38,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026
3,2,1.0,0,scan_rate_mV_s,categorical,38,38,,,,,,,,,,,,,,,,,,7.0,6.0,0.21706437302127252,0.18421052631578946,0.10526315789473684,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.184; 10.0=0.079; 100.0=0.053; 1000.0=0.053; 2.0=0.237; 200.0=0.000; 5.0=0.395
3,2,1.0,0,layer_class,categorical,38,38,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.342; single_or_few_layer=0.658
3,2,1.0,1,interlayer_A,continuous,38,38,13.350000000000001,13.960056845885049,13.3,12.701922009494307,6.952843089486993,6.3782797448043285,2.9000000000000004,2.9053605802291873,5.3,5.439511869754873,39.3,38.007588079296966,0.21052631578947367,0.37272752790955144,0.9044601585766885,0.1300849374760481,0.08774207011912588,,,,,,,
3,2,1.0,1,target_cap_F_g,continuous,38,38,257.42894736842106,234.2471016009406,255.35,241.33986992411445,83.87964643075522,78.84570719969777,78.225,67.12963265878017,74.0,76.0499743571899,424.0,387.9856873165898,0.15789473684210525,0.7378793870697806,25.397113200461565,0.30278040360396047,-0.276370332421676,,,,,,,
3,2,1.0,1,h2so4_M,categorical,38,38,,,,,,,,,,,,,,,,,,4.0,4.0,0.07324696718643021,0.07894736842105264,0.07894736842105265,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.158; 1.0=0.579; 2.0=0.053; 3.0=0.211
3,2,1.0,1,composition_family,categorical,38,38,,,,,,,,,,,,,,,,,,3.0,3.0,0.05791382433160306,0.05263157894736839,0.05263157894736842,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.158; pristine_mxene=0.816; structured_pristine_mxene=0.026
3,2,1.0,1,scan_rate_mV_s,categorical,38,38,,,,,,,,,,,,,,,,,,7.0,6.0,0.15954447513072045,0.10526315789473684,0.10526315789473684,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.053; 10.0=0.263; 100.0=0.000; 1000.0=0.053; 2.0=0.289; 200.0=0.026; 5.0=0.316
3,2,1.0,1,layer_class,categorical,38,38,,,,,,,,,,,,,,,,,,2.0,2.0,0.12541451409371865,0.13157894736842105,0.13157894736842107,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.211; single_or_few_layer=0.789
3,2,1.0,2,interlayer_A,continuous,38,38,13.350000000000001,14.27227375411404,13.3,13.176103060155825,6.952843089486993,7.25192706255817,2.9000000000000004,3.925582344366397,5.3,5.739320158986496,39.3,38.87520492428087,0.21052631578947367,0.37272752790955144,1.130534467668168,0.16260031373030498,0.1326469966665231,,,,,,,
3,2,1.0,2,target_cap_F_g,continuous,38,38,257.42894736842106,244.54327774732008,255.35,246.45403593385998,83.87964643075522,77.98464266632921,78.225,62.594968868174135,74.0,85.85798349996635,424.0,423.9414897021617,0.18421052631578946,0.5452867518859059,15.523274673932955,0.18506604801616341,-0.15362093391438453,,,,,,,
3,2,1.0,2,h2so4_M,categorical,38,38,,,,,,,,,,,,,,,,,,4.0,4.0,0.09144401838498534,0.07894736842105263,0.07894736842105263,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.211; 1.0=0.447; 2.0=0.026; 3.0=0.316
3,2,1.0,2,composition_family,categorical,38,38,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026
3,2,1.0,2,scan_rate_mV_s,categorical,38,38,,,,,,,,,,,,,,,,,,7.0,7.0,0.16099929861454595,0.10526315789473682,0.07894736842105263,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.079; 10.0=0.079; 100.0=0.053; 1000.0=0.132; 2.0=0.289; 200.0=0.026; 5.0=0.342
3,2,1.0,2,layer_class,categorical,38,38,,,,,,,,,,,,,,,,,,2.0,2.0,0.0690625005524468,0.07894736842105263,0.07894736842105265,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.421; single_or_few_layer=0.579
3,2,3.0,0,interlayer_A,continuous,38,114,13.350000000000001,13.565566715654798,13.3,12.748933503816993,6.952843089486993,7.415261004876914,2.9000000000000004,3.311735096236289,5.3,5.301403817051432,39.3,39.29106563350335,0.21052631578947367,0.1491668737321875,0.7759194628055648,0.11159743615943088,0.03100411053152388,,,,,,,
3,2,3.0,0,target_cap_F_g,continuous,38,114,257.42894736842106,250.33048840003204,255.35,251.8601687921797,83.87964643075522,70.82489907912789,78.225,74.82643228240201,74.0,89.45052806656682,424.0,413.7938895133263,0.09649122807017543,0.9440693643305696,10.355643802985224,0.12345836259019131,-0.08462671542433102,,,,,,,
3,2,3.0,0,h2so4_M,categorical,38,114,,,,,,,,,,,,,,,,,,4.0,4.0,0.11703770436367357,0.061403508771929835,0.04385964912280704,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.228; 1.0=0.544; 2.0=0.009; 3.0=0.219
3,2,3.0,0,composition_family,categorical,38,114,,,,,,,,,,,,,,,,,,3.0,2.0,0.11530122666978679,0.02631578947368418,0.02631578947368421,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.219; pristine_mxene=0.781; structured_pristine_mxene=0.000
3,2,3.0,0,scan_rate_mV_s,categorical,38,114,,,,,,,,,,,,,,,,,,7.0,7.0,0.11442984415182376,0.08771929824561402,0.04385964912280699,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.070; 10.0=0.193; 100.0=0.053; 1000.0=0.018; 2.0=0.272; 200.0=0.035; 5.0=0.360
3,2,3.0,0,layer_class,categorical,38,114,,,,,,,,,,,,,,,,,,2.0,2.0,0.007828344810135326,0.008771929824561403,0.00877192982456143,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.351; single_or_few_layer=0.649
3,2,3.0,1,interlayer_A,continuous,38,114,13.350000000000001,12.98766242720729,13.3,12.868135263754674,6.952843089486993,6.017406676131323,2.9000000000000004,4.67617104915656,5.3,5.356220209049517,39.3,38.51047754295004,0.21052631578947367,0.1491668737321875,0.920319999301197,0.1323659958172739,-0.05211358405895592,,,,,,,
3,2,3.0,1,target_cap_F_g,continuous,38,114,257.42894736842106,265.81892527371974,255.35,258.6503908664901,83.87964643075522,85.76981269071045,78.225,76.7034358334036,74.0,74.35152580527506,424.0,423.8780408459559,0.07894736842105263,0.9920739732935762,9.066813554934697,0.10809313034503051,0.10002400179672692,,,,,,,
3,2,3.0,1,h2so4_M,categorical,38,114,,,,,,,,,,,,,,,,,,4.0,4.0,0.027447004956896767,0.026315789473684223,0.026315789473684237,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.228; 1.0=0.474; 2.0=0.061; 3.0=0.237
3,2,3.0,1,composition_family,categorical,38,114,,,,,,,,,,,,,,,,,,3.0,3.0,0.06622741352063818,0.043859649122806973,0.04385964912280693,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.184; pristine_mxene=0.807; structured_pristine_mxene=0.009
3,2,3.0,1,scan_rate_mV_s,categorical,38,114,,,,,,,,,,,,,,,,,,7.0,7.0,0.09252229149724805,0.08771929824561403,0.05263157894736842,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.096; 10.0=0.123; 100.0=0.035; 1000.0=0.070; 2.0=0.333; 200.0=0.053; 5.0=0.289
3,2,3.0,1,layer_class,categorical,38,114,,,,,,,,,,,,,,,,,,2.0,2.0,0.03105373700398085,0.03508771929824561,0.03508771929824561,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.377; single_or_few_layer=0.623
3,2,3.0,2,interlayer_A,continuous,38,114,13.350000000000001,13.230739163967655,13.3,12.772960725517983,6.952843089486993,6.190476373586799,2.9000000000000004,3.857422053608781,5.3,5.4656764947767815,39.3,38.87520492428087,0.21052631578947367,0.1491668737321875,0.7231956220527216,0.10401437408334807,-0.01715281568955207,,,,,,,
3,2,3.0,2,target_cap_F_g,continuous,38,114,257.42894736842106,256.27062524844837,255.35,251.4573589786444,83.87964643075522,79.4849588909746,78.225,84.28821566258057,74.0,77.66853214950453,424.0,423.0841957093814,0.07894736842105263,0.9920739732935762,6.017757195995881,0.07174275825022335,-0.01380933479409596,,,,,,,
3,2,3.0,2,h2so4_M,categorical,38,114,,,,,,,,,,,,,,,,,,4.0,4.0,0.05898059231732252,0.026315789473684237,0.02631578947368421,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.211; 1.0=0.509; 2.0=0.026; 3.0=0.254
3,2,3.0,2,composition_family,categorical,38,114,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026
3,2,3.0,2,scan_rate_mV_s,categorical,38,114,,,,,,,,,,,,,,,,,,7.0,7.0,0.05137375687609435,0.03508771929824561,0.02631578947368421,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.079; 10.0=0.184; 100.0=0.026; 1000.0=0.035; 2.0=0.298; 200.0=0.035; 5.0=0.342
3,2,3.0,2,layer_class,categorical,38,114,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.342; single_or_few_layer=0.658
3,2,5.25,0,interlayer_A,continuous,38,200,13.350000000000001,13.48559346520708,13.3,13.009697604483648,6.952843089486993,6.477953296761127,2.9000000000000004,3.5273686463681866,5.3,5.301403817051432,39.3,39.127977049862096,0.21052631578947367,0.10022211616241984,0.5101013675830759,0.07336586789285836,0.01950187332892664,,,,,,,
3,2,5.25,0,target_cap_F_g,continuous,38,200,257.42894736842106,258.8662221079905,255.35,256.18467494702776,83.87964643075522,78.6434532895171,78.225,71.41843261044727,74.0,74.88002697458414,424.0,422.1082539996724,0.08368421052631579,0.9623763502050873,5.987029958538775,0.07137643294051342,0.017134964210369422,,,,,,,
3,2,5.25,0,h2so4_M,categorical,38,200,,,,,,,,,,,,,,,,,,4.0,4.0,0.0650523072181333,0.03315789473684212,0.02815789473684213,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.205; 1.0=0.505; 2.0=0.025; 3.0=0.265
3,2,5.25,0,composition_family,categorical,38,200,,,,,,,,,,,,,,,,,,3.0,3.0,0.0465477307861287,0.020526315789473663,0.02052631578947367,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.190; pristine_mxene=0.765; structured_pristine_mxene=0.045
3,2,5.25,0,scan_rate_mV_s,categorical,38,200,,,,,,,,,,,,,,,,,,7.0,7.0,0.04560300726140248,0.046052631578947394,0.03710526315789475,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.080; 10.0=0.185; 100.0=0.020; 1000.0=0.050; 2.0=0.330; 200.0=0.030; 5.0=0.305
3,2,5.25,0,layer_class,categorical,38,200,,,,,,,,,,,,,,,,,,2.0,2.0,0.029131921911849257,0.03289473684210528,0.03289473684210531,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.375; single_or_few_layer=0.625
3,2,5.25,1,interlayer_A,continuous,38,200,13.350000000000001,13.342790992846826,13.3,12.888320733476206,6.952843089486993,6.540390498431287,2.9000000000000004,5.3616059150306885,5.3,5.343045156887537,39.3,38.85885926277684,0.21052631578947367,0.10022211616241984,0.949962447057118,0.1366293521701221,-0.001036843066985899,,,,,,,
3,2,5.25,1,target_cap_F_g,continuous,38,200,257.42894736842106,268.05488496963784,255.35,275.1092095328255,83.87964643075522,85.55792339398168,78.225,91.1783010215531,74.0,75.84579787727661,424.0,422.6454814352863,0.1081578947368421,0.8057170792020931,12.01323322335411,0.14321988389962206,0.12668076289506963,,,,,,,
3,2,5.25,1,h2so4_M,categorical,38,200,,,,,,,,,,,,,,,,,,4.0,4.0,0.04634597613355592,0.045,0.044999999999999984,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.235; 1.0=0.455; 2.0=0.070; 3.0=0.240
3,2,5.25,1,composition_family,categorical,38,200,,,,,,,,,,,,,,,,,,3.0,3.0,0.06507232620417772,0.061842105263157844,0.06184210526315781,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.155; pristine_mxene=0.825; structured_pristine_mxene=0.020
3,2,5.25,1,scan_rate_mV_s,categorical,38,200,,,,,,,,,,,,,,,,,,7.0,7.0,0.061143671047123364,0.052368421052631606,0.03210526315789475,1.0=0.079; 10.0=0.158; 100.0=0.026; 1000.0=0.053; 2.0=0.316; 200.0=0.026; 5.0=0.342,1.0=0.060; 10.0=0.165; 100.0=0.045; 1000.0=0.060; 2.0=0.335; 200.0=0.025; 5.0=0.310
3,2,5.25,1,layer_class,categorical,38,200,,,,,,,,,,,,,,,,,,2.0,2.0,0.007047595891202776,0.00789473684210526,0.007894736842105288,delaminated=0.342; single_or_few_layer=0.658,delaminated=0.350; single_or_few_layer=0.650
3,2,5.25,2,interlayer_A,continuous,38,200,13.350000000000001,13.107313713831756,13.3,12.772960725517983,6.952843089486993,6.200389407519617,2.9000000000000004,5.2299002398648256,5.3,5.407530348359864,39.3,39.11827925893943,0.21052631578947367,0.10022211616241984,0.8646744121336055,0.12436271047753568,-0.03490461140065104,,,,,,,
3,2,5.25,2,target_cap_F_g,continuous,38,200,257.42894736842106,255.26815548706884,255.35,249.55671148541293,83.87964643075522,84.8773494794571,78.225,83.83109240081282,74.0,77.51842180720578,424.0,422.9465318326443,0.05894736842105263,0.999459965616482,5.743461586753944,0.06847264898160149,-0.025760622192607992,,,,,,,
3,2,5.25,2,h2so4_M,categorical,38,200,,,,,,,,,,,,,,,,,,4.0,4.0,0.04323729526155327,0.041842105263157875,0.034999999999999976,0.5=0.211; 1.0=0.500; 2.0=0.053; 3.0=0.237,0.5=0.235; 1.0=0.465; 2.0=0.070; 3.0=0.230
3,2,5.25,2,composition_family,categorical,38,200,,,,,,,,,,,,,,,,,,3.0,3.0,0.02242524199624452,0.02184210526315788,0.021842105263157885,mxene_polymer_composite=0.211; pristine_mxene=0.763; structured_pristine_mxene=0.026,mxene_polymer_composite=0.190; pristine_mxene=0.785; structured_pristine_mxene=0.025
